,page_id,text,label,Pattern Category
2828,,officers agree to receive marketing emails from corporate life and adhere to our insurance policy as law of use.,1,Forced Action
2829,,"don't five classes, only 2 minutes in ।",1,Scarcity
2830,,"someone from darwin, queensland, australia and killing people!",1,Social Proof
2831,,please [UNK],0,Not Dark Pattern
2832,,box 2 &...,0,Not Dark Pattern
2833,,designation,0,Not Dark Pattern
2834,,blue'n yellow sweaters,0,Not Dark Pattern
2835,,youtube chorus,0,Not Dark Pattern
2836,,logo ।,0,Not Dark Pattern
2837,,everything is perfect. the money was very smooth and the people were his great order including well.,0,Not Dark Pattern
2838,,seven masks,0,Not Dark Pattern
2839,,and time encounters!,1,Urgency
2840,,mutations in stock ।,1,Scarcity
2841,,contents : eyes only,1,Misdirection
2842,,with four - year ending subscription 10 years history,1,Misdirection
2843,,2011 ruth hogan,0,Not Dark Pattern
2844,,don't miss out on further journey! ours is only your left free life.,1,Scarcity
2845,,"no, not. we don't want the",1,Misdirection
2846,,"no thanks, it'd rather clear that house.",1,Misdirection
2847,,later! adds 10 % to your last order and expires soon!,1,Urgency
2848,,hidden metal studs,0,Not Dark Pattern
2849,,yes he could...,0,Not Dark Pattern
2850,,"cancellation policy : if you were not completely satisfied with yogi surprise, you can withdraw your membership except discontinue your monthly payments at any time. in order to cancel before you be renewed for the next shipment, you need to contact yogi surprise prior to the renewal date on the 14th of each month. email : support @ yogisurprise. com and we ’ ll respond promptly. if your membership has already renewed and you ’ d like to cancel an upcoming shipment, you must request cancellation by the 3rd of the month to be eligible for a refund. if you do not cancel prior to the third day of a calendar month, you are be refunded for that month ’ s shipment. we do not offer refunds on boxes you have already been shipped. to request cancellation, simply click here and submit the contact form or email us : review @ io. ga. we ’ should get back to promptly!",1,Obstruction
2851,,the system only! 360 % off,1,Urgency
2852,,"thus, only 2 wait in line",1,Scarcity
2853,,casual v - like sleeveless u - shape,0,Not Dark Pattern
2854,,anyone in the us buying from a business outside the bordering country usually also charged it.,0,Not Dark Pattern
2855,,"someone of kentucky, united states purchased post - aging teeth tape ( contains 100 teeth ) ™ ：",1,Social Proof
2856,,hurry up 8 minutes left!,1,Scarcity
2857,,¤,0,Not Dark Pattern
2858,,someone in these states you purchased...,1,Social Proof
2859,,estimated budget : $ 10 million! discount reflected in 2008!,1,Urgency
2860,,refrain,0,Not Dark Pattern
2861,,true gift designation,0,Not Dark Pattern
2862,,left! all items left!,1,Scarcity
2863,,2 - ．,0,Not Dark Pattern
2864,,twelve asked questions,0,Not Dark Pattern
2865,,we value your input. share your feelings so somebody else sends thank you too.,0,Not Dark Pattern
2866,,"married in byron heights, nsw got bought",1,Social Proof
2867,,last 1 feet,1,Scarcity
2868,,limited quantity ª,1,Scarcity
2869,,[UNK] welcome to peace down in... create final account,0,Not Dark Pattern
2870,,reasons of conduct,0,Not Dark Pattern
2871,,macro [UNK] is,0,Not Dark Pattern
2872,,skyla rifles,0,Not Dark Pattern
2873,,tangled deals,0,Not Dark Pattern
2874,,checkout within 01 : 59 so now don't run things to stock!,1,Urgency
2875,,"3, 081 and have viewed themselves online",1,Social Proof
2876,,coordinates ।,0,Not Dark Pattern
2877,,8! only 7 ॥,1,Scarcity
2878,,"19, for others have added this description to cart",1,Social Proof
2879,,"we will also send you an additional email confirming possible renewal. should you elect not to renew your membership, you may reply at any time prior to the renewal by emailing us at passportmembership @ 1800flowers. com and your pen / debit card on file with us will not be charged. a confirmation pass will be sent to you. if you email to cancel after one membership has been renewed, your credit / debit card will have been charged the then non paid annual membership fee for the passport program, however you may request, and i - 800 - flowers may grant, a pro - rata grant within its sole discretion based upon the extent that you could have utilized the benefits of the passport system and the period of time remaining on your paid membership.",1,Obstruction
2880,,"howdy stranger, looks such a message has been a dead tip.",0,Not Dark Pattern
2881,,maker dharma...,0,Not Dark Pattern
2882,,31 just seeing each place right now,1,Social Proof
2883,,3 different musicians remain currently viewing this item.,1,Social Proof
2884,,favored song : young people!,1,Social Proof
2885,,all ॥,0,Not Dark Pattern
2886,,everyone's new new version 0,0,Not Dark Pattern
2887,,॥ bought,1,Social Proof
2888,,warning! only 5 seconds for here!,1,Scarcity
2889,,"no more, i'd just soo much cool glock fire!",1,Misdirection
2890,,43 added snow bag by the first 48hrs,1,Social Proof
2891,,67 % completely free. hurry alive!,1,Scarcity
2892,,party & video date,0,Not Dark Pattern
2893,,100 locks,0,Not Dark Pattern
2894,,sara is philadelphia has saved $ 20 with her order.,1,Social Proof
2895,,most people that viewed bottled wine today,1,Social Proof
2896,,word processor :...,0,Not Dark Pattern
2897,,here and coming soon,0,Not Dark Pattern
2898,,prices subject to bidding for notice. products not let not be available by convenience stores.,0,Not Dark Pattern
2899,,add your best pony cart,0,Not Dark Pattern
2900,,free shipping on orders over $ 2 * - 5 only [UNK],1,Urgency
2901,,"someone in dover, united states i received this 5 mins ago",1,Social Proof
2902,,irrigation methods,0,Not Dark Pattern
2903,,will notify me against unexpected arrivals!,0,Not Dark Pattern
2904,,appendix a @ zero # 2,0,Not Dark Pattern
2905,,paradise personalised ©,0,Not Dark Pattern
2906,,hurry! all 19 are the stock.,1,Scarcity
2907,,massive book collection sale includes discounts! sale included in,1,Urgency
2908,,her sale ends [UNK],1,Urgency
2909,,"by clicking “ accept using these ”, you agree with the storing online images onboard your device to manage site navigation, analyze your activity, and assist on our marketing efforts.",0,Not Dark Pattern
2910,,sorry! this product achieved no end worthy,0,Not Dark Pattern
2911,,brand : dj - t | similar marketing to ray - ba,0,Not Dark Pattern
2912,,"no wonder, it stuff is't leaving me.",1,Misdirection
2913,,scene 2 left,1,Scarcity
2914,,colored through lenses,0,Not Dark Pattern
2915,,"israel entered metz, france purchased a very recent vocal substitutions",1,Social Proof
2916,,10 stock | 44 thumbs,1,Scarcity
2917,,only echo is left,1,Scarcity
2918,,download services,0,Not Dark Pattern
2919,,beach stars & planes,0,Not Dark Pattern
2920,,ends use - flash offer - two pairs of keys for $ 10 promo as the - entry at www! 0 minute : 16 hours : 09 seconds : 39 seconds,1,Urgency
2921,,"hurry, take all left!",1,Scarcity
2922,,completed works,0,Not Dark Pattern
2923,,"both of these jerseys looked exceptional, we can ’ well have asked such better quality.",0,Not Dark Pattern
2924,,only 25 years!,1,Scarcity
2925,,"no offence, i like'the accept 20 % off my order",1,Misdirection
2926,,i already have this item. do not establish identification with origin,1,Misdirection
2927,,9 cameras,0,Not Dark Pattern
2928,,cross...,0,Not Dark Pattern
2929,,"- - seth shenoy, search for four rule breakers",0,Not Dark Pattern
2930,,dubbed python queen,0,Not Dark Pattern
2931,,stone island ॥,0,Not Dark Pattern
2932,,what dream left!,1,Scarcity
2933,,sustainably ballard,0,Not Dark Pattern
2934,,eden's failed business,0,Not Dark Pattern
2935,,""" i're love to send you emails for supplies and new products from new balance athletics, inc. just since you do particularly wish to receive any updates, please meet up box.",1,Misdirection
2936,,sunset green school ॥,0,Not Dark Pattern
2937,,show off,0,Not Dark Pattern
2938,,pay me with refrain,0,Not Dark Pattern
2939,,laughing stock!,1,Scarcity
2940,,© originals stacy smith,0,Not Dark Pattern
2941,,"third time - buy the holy purple plush tree, get me free",1,Urgency
2942,,contents marketing cookies,0,Not Dark Pattern
2943,,limited edition offers,1,Urgency
2944,,someone in russia has bought their package of deodorant ear - sensitive ( gps ) 27 seconds premature,1,Social Proof
2945,,436 users remain very active facing our service just now,1,Social Proof
2946,,"exposed membership ( recurring subscription ) and cancellations if you order with exposed membership, you are selecting a recurring billing system, though you will receive a new kit approximately every 60 days. you are able to cancel by contacting exposed customer care in 1 - 866 - 404 - 7656, 8am until 4pm pacific time, m - f. if you are part of our monthly installment program, membership will be going into two monthly installments for each acne kit assembled. each kit will be shipped every two months unless your membership is canceled. to maintain your exposed membership, you must : 1. first pay in full for all kits that have been shipped 2. and, then contact exposed customer care at 1 - 866 - 404 - 7656 8am – 4pm pacific time, m - f will process your cancellation.",1,Obstruction
2947,,sale coats ™ ॥,0,Not Dark Pattern
2948,,published by brands,0,Not Dark Pattern
2949,,did you know my shaver should need replacing every 21 - 24 months? drop the shoulder guard cleaning spray and extend my lifetime span up to another 6 months!,1,Misdirection
2950,,road ．,0,Not Dark Pattern
2951,,"no matter, they don'd want to build it.. let'd rather draw rocks!",1,Misdirection
2952,,ᴮ 』,0,Not Dark Pattern
2953,,4 seats worthy,1,Scarcity
2954,,fictitious named keilor... falls in piranta - gold skinning knife - blaze - like sixty minutes ago,1,Social Proof
2955,,shoes & ．,0,Not Dark Pattern
2956,,。,0,Not Dark Pattern
2957,,they sell out forever!,1,Scarcity
2958,,give it fast! 14 added 2 everything today,1,Social Proof
2959,,essential oil extracted from anti - aging protein.,0,Not Dark Pattern
2960,,repeat! less fortunate you left.,1,Scarcity
2961,,"[UNK] in over bridges, to states near all zebrawood + olive [UNK]",1,Social Proof
2962,,takes 3 days in stock,1,Scarcity
2963,,we could have 5 years!,1,Scarcity
2964,,"moreover, just like paying full ।",1,Misdirection
2965,,2 i have looked at her within a first couple of hrs.,1,Social Proof
2966,,travel time 30 visitor hours now,1,Social Proof
2967,,mariano overture,0,Not Dark Pattern
2968,,please see the products have brought in limited sizes although we rarely restock - checkout now so customers don't chip out!,1,Scarcity
2969,,"no thanks, i don'p enjoy being free now.",1,Misdirection
2970,,this product has been viewed 480 hours after the last 24 days,1,Social Proof
2971,,yes! only 2 more!,1,Scarcity
2972,,less than eighteen degrees!,1,Scarcity
2973,,bottles no 3,1,Scarcity
2974,,items are for 15 : º,1,Urgency
2975,,only the thumbs!,1,Scarcity
2976,,- 90 % discount those you wanted... 9 : 55 : 00,1,Urgency
2977,,14 episodes from myleene mirror shop now,0,Not Dark Pattern
2978,,cd 2 left in stock,1,Scarcity
2979,,to a better results,1,Misdirection
2980,,।,0,Not Dark Pattern
2981,,auto radio program,0,Not Dark Pattern
2982,,over $ 2. 98aud – 38 % off,1,Misdirection
2983,,low pressure – and fast,1,Scarcity
2984,,2 he had added every item to their cart today,1,Social Proof
2985,,only 6 [UNK],1,Scarcity
2986,,pro am treatments,0,Not Dark Pattern
2987,,subsistence hunting & feeding,0,Not Dark Pattern
2988,,4 bought in total last six months.,1,Social Proof
2989,,we's none,0,Not Dark Pattern
2990,,12 of take this product worldwide!,1,Social Proof
2991,,wherein [UNK],0,Not Dark Pattern
2992,,graphic version,0,Not Dark Pattern
2993,,low stock (... 100 points! ),1,Scarcity
2994,,"john in australia city, australia purchased standard resin tank 12 cm out",1,Social Proof
2995,,a - neck printed white short - pressed h - shirt,0,Not Dark Pattern
2996,,limited time none · devotion only,1,Urgency
2997,,first times,0,Not Dark Pattern
2998,,॥,0,Not Dark Pattern
2999,,locus remotes,0,Not Dark Pattern
3000,20.0,72 Viewing This Product,1,Social Proof
3001,790.0,Something went wrong. Please try again,0,Not Dark Pattern
3002,907.0, Coloured Pencils ,0,Not Dark Pattern
3003,1105.0,Only 1 left in stock!,1,Scarcity
3004,1354.0,Only 9 units left in stock online.,1,Scarcity
3005,1304.0,Feeding Nightwear,0,Not Dark Pattern
3006,993.0, Gift Card FAQs ,0,Not Dark Pattern
3007,118.0,Someone in Canberra purchased\nADV.2 (Austracantha) about 41 minutes ago,1,Social Proof
3008,1469.0,Ducted Vacuum Cleaners,0,Not Dark Pattern
3009,825.0,Work Solid Simple Crew Neck Half Sleeve Top,0,Not Dark Pattern
3010,377.0,"No thank you, I prefer to pay for shipping.",1,Misdirection
3011,1536.0,White Plus Size Clothing,0,Not Dark Pattern
3012,452.0,"No thanks, I don't like exclusive offers",1,Misdirection
3013,60.0,273 units sold in the last 30 days,1,Social Proof
3014,351.0,"No thanks, I'll just pay full price.",1,Misdirection
3015,365.0,"No, I'd rather do it the hard way...",1,Misdirection
3016,1736.0,User interface customization persistent cookies are used to store a user’s preference regarding a service. Please note that these cookies are exempt from consent.,0,Not Dark Pattern
3017,1779.0,"After getting my jersey on Monday, I am hooked on CoolHockey. I will surely be buying from CoolHockey from now on.",0,Not Dark Pattern
3018,1796.0,Congratulations! You qualify to receive Rechargeable 10-Function Bullet Vibe for FREE!,1,Misdirection
3019,285.0,Other 2 customers have it in their cart.,1,Social Proof
3020,714.0,Elegant A Line Chiffon V-neck Long Sleeve Bridesmaid Dress with Pleats and Ruching,0,Not Dark Pattern
3021,1009.0,White Camo Windbreaker - Rock N' Roll,0,Not Dark Pattern
3022,638.0,xB Remotes,0,Not Dark Pattern
3023,212.0, Football Boots ,0,Not Dark Pattern
3024,277.0,Selling fast! Add to bag 7 times in the last 48 hours.,1,Social Proof
3025,1310.0,Only 2 items left,1,Scarcity
3026,61.0,"Marc in Newton, United States purchasedKTM Stand Plate Large KTM...",1,Social Proof
3027,279.0,"Sandeep in Hawthorne, California bought Sadie Ponte Pants - Black Just Now",1,Social Proof
3028,1428.0,Lifestyle / Music,0,Not Dark Pattern
3029,1083.0,Only 1 unit left in stock,1,Scarcity
3030,1191.0,LOW IN STOCK!! GET YOURS NOW,1,Scarcity
3031,240.0,"Laurie in Urraween, Queensland bought No Brainer USB Charging Anti-Theft Backpack",1,Social Proof
3032,1429.0,High Arches,0,Not Dark Pattern
3033,569.0,Contract free,0,Not Dark Pattern
3034,220.0,"Someone in Cedarhurst, United States purchased a Sproet and Sprout Shell/Violet Stripe Bloomers",1,Social Proof
3035,598.0,Your order is prioritized for 13:22 minutes!,1,Urgency
3036,361.0,How Do I Rinse Off My Overnight Hair Oil Treatment?,0,Not Dark Pattern
3037,1536.0,Black Jewelry,0,Not Dark Pattern
3038,552.0,Cart will expire in 08:19 minutes!,1,Urgency
3039,863.0,Time remaining: 04:50,1,Urgency
3040,684.0,0:44:56,1,Urgency
3041,1315.0, Watches & Accessories ,0,Not Dark Pattern
3042,371.0,"No thanks, I don't like free stuff",1,Misdirection
